100000 99999
1356 73691 8
1357 1598 3
1357 4082 9
1357 5491 3
1357 32382 1
1357 45201 4
1357 57436 9
1357 73630 7
1358 15250 2
1358 21501 5
1359 2218 10
1359 3068 4
1359 4946 7
1359 5593 4
1359 6518 4
1359 6812 6
1359 25093 10
1359 38192 10
1360 20011 7
1360 32459 8
1360 62661 7
1361 1365 6
1361 3806 2
1361 36735 6
1362 2043 1
1362 2733 8
1362 3206 1
1362 38724 3
1363 1773 2
1363 1843 4
1363 3392 6
1363 6733 2
1363 7503 6
1363 10385 1
1363 45399 9
1363 55687 2
1363 92080 1
1364 3772 6
1364 5937 10
1364 14102 9
1364 55621 5
1364 77408 10
1364 78576 5
1365 1643 3
1365 5337 7
1365 8405 3
1365 10451 4
1365 13356 3
1365 92168 1
1366 3149 1
1366 35612 10
1366 60109 3
1366 84132 1
1367 2013 9
1368 4848 9
1368 7938 8
1368 18293 6
1368 94577 6
1369 11112 7
1369 40686 1
1370 1448 2
1370 3830 8
1370 5848 8
1370 16265 8
1370 19872 10
1370 32643 10
1370 61654 5
1370 79687 7
1371 3573 10
1371 12635 10
1371 17637 8
1371 19126 9
1371 46294 4
1372 41483 2
1372 52585 2
1372 86326 9
1373 1475 5
1373 12926 9
1373 15260 10
1373 22126 8
1373 26200 10
1373 46226 10
1374 19740 9
1375 19562 6
1375 29018 2
1376 3418 6
1376 5312 9
1376 5680 8
1376 11026 7
1376 14386 10
1377 6226 5
1377 10247 5
1378 2491 6
1378 19563 10
1378 81840 7
1379 8034 9
1379 21339 10
1380 1646 8
1380 7067 7
1380 11276 6
1380 17007 1
1380 42316 3
1380 43193 9
1381 10220 8
1381 41280 6
1381 50926 4
1381 72541 7
1382 4640 5
1382 37212 7
1382 42127 8
1383 2584 9
1383 3523 4
1383 5514 8
1383 8124 9
1383 8603 5
1384 6206 9
1384 12758 2
1384 12862 9
1384 14444 4
1385 7526 5
1385 12019 5
1385 18468 8
1385 38911 1
1385 97313 10
1386 14184 1
1386 27312 6
1387 4892 5
1387 6311 9
1387 7832 9
1388 2426 5
1389 4492 10
1389 30515 6
1390 2244 10
1390 2653 4
1390 26436 7
1390 50630 8
1391 6495 9
1391 9168 3
1391 66783 3
1392 8874 2
1392 25614 3
1392 58962 9
1392 80420 3
1392 91663 2
1393 2501 1
1393 2703 4
1393 4587 6
1393 21475 9
1393 49308 10
1393 90505 8
1394 2276 2
1394 5747 5
1394 5860 2
1394 37599 10
1394 95578 2
1395 1751 8
1395 6716 4
1395 10917 8
1395 42755 9
1395 82252 10
1396 3706 4
1396 7693 5
1396 40451 1
1397 1878 4
1397 2042 9
1397 3503 3
1397 5457 5
1397 8447 10
1397 13522 7
1397 21830 7
1397 27199 2
1397 36790 5
1397 37961 4
1397 46937 5
1398 10641 7
1398 17688 9
1398 26288 9
1398 31779 3
1398 43269 7
1398 62998 3
1400 4102 5
1400 4694 2
1400 7943 9
1400 17906 10
1400 56161 1
1401 27188 9
1401 47264 10
1401 88824 5
1402 1600 1
1402 2383 2
1402 3860 9
1402 13092 8
1402 18437 4
1402 31184 9
1402 33629 5
1402 51783 8
1403 7996 5
1404 77971 10
1405 3471 7
1405 6176 8
1405 25318 2
1406 2092 2
1406 3588 8
1406 14674 5
1406 90920 5
1407 2559 9
1407 3470 10
1407 8108 8
1407 40905 3
1407 57378 1
1408 58634 6
1409 5998 10
1409 8705 5
1409 19691 2
1409 22960 7
1409 69224 10
1410 1857 3
1410 6030 1
1410 15190 6
1410 16566 6
1411 26639 4
1411 55652 8
1412 5327 5
1412 7430 3
1412 9377 9
1412 9628 6
1412 9682 7
1412 81990 1
1413 2229 3
1413 5059 3
1413 14449 1
1413 16624 2
1413 23708 3
1413 40213 2
1413 60685 6
1414 2087 1
1414 6288 8
1414 22270 8
1416 3071 9
1416 4327 7
1416 5005 3
1416 5702 7
1416 14844 4
1416 59145 5
1417 3487 6
1417 4731 1
1417 17912 4
1417 18335 7
1417 97163 10
1418 3616 4
1418 7560 1
1418 58023 5
1419 19588 4
1419 30899 6
1419 44602 2
1419 48806 1
1420 32779 6
1420 68370 5
1421 1680 6
1421 5223 4
1421 19713 6
1421 96221 10
1422 2010 5
1422 3456 4
1422 7968 1
1422 8179 6
1422 19725 6
1422 99210 7
1423 3412 10
1423 5843 10
1424 4869 9
1424 12504 7
1424 20634 5
1424 24395 2
1424 24457 4
1425 1480 7
1425 1897 4
1425 2906 10
1425 2946 9
1425 4806 4
1425 9160 2
1425 17226 3
1425 21691 5
1426 3404 6
1426 3751 1
1426 4529 2
1426 39485 4
1426 59274 10
1427 1953 1
1427 7267 5
1427 93203 5
1428 6732 3
1428 8747 10
1428 14501 1
1428 20296 9
1428 56139 7
1428 94913 5
1429 36187 8
1430 1712 7
1430 4521 7
1430 14200 3
1430 15353 8
1430 77648 9
1431 3040 7
1431 3770 3
1431 5233 8
1431 31624 3
1431 48492 3
1431 79819 6
1432 9750 8
1432 37677 3
1432 73932 9
1433 2125 5
1433 6173 4
1433 12571 1
1434 2600 10
1434 4973 9
1434 5728 2
1434 7681 6
1435 1651 4
1435 15225 7
1435 28832 1
1435 32074 5
1435 62431 6
1436 2597 8
1436 16975 7
1437 2647 3
1437 5579 5
1437 7008 5
1437 28480 7
1437 32654 3
1438 1971 6
1438 4899 6
1438 7666 9
1439 1735 4
1439 2595 8
1439 3142 7
1439 3584 2
1440 2182 9
1440 3413 8
1440 12821 5
1440 47483 8
1441 1453 1
1441 5493 3
1441 14568 8
1441 35432 9
1442 1911 1
1442 1959 6
1442 3982 1
1442 6323 5
1442 7958 4
1442 9383 7
1442 94279 6
1443 2643 5
1443 5970 9
1443 14489 1
1443 14782 2
1443 19032 1
1443 35034 9
1443 49080 5
1444 12062 3
1444 16179 3
1444 19786 9
1444 39142 7
1444 49545 8
1445 36419 1
1445 46790 4
1445 82907 3
1446 5650 9
1446 10761 10
1446 12476 8
1446 25683 5
1446 27222 4
1446 45088 8
1447 15445 5
1448 1520 7
1448 25540 1
1448 54158 2
1448 57122 8
1448 67734 8
1449 1612 1
1449 3009 9
1449 7894 5
1449 15773 4
1449 18037 8
1450 8223 5
1450 29041 10
1450 81279 1
1451 3295 2
1451 18376 10
1451 52710 4
1452 1823 2
1452 29163 3
1453 2518 8
1453 16678 7
1453 64166 3
1454 5643 7
1454 13690 1
1454 17531 3
1454 57455 7
1455 1514 7
1455 6157 2
1455 40090 8
1456 1833 8
1456 51144 2
1457 2384 6
1457 6032 1
1457 6463 1
1457 94496 7
1458 1898 2
1458 4115 7
1458 7150 2
1458 9395 4
1458 16154 1
1458 60745 2
1458 85548 10
1459 4434 5
1459 6076 10
1459 36426 9
1459 92371 7
1460 22867 1
1461 7772 4
1461 8868 3
1461 8953 4
1462 8291 3
1462 15972 8
1462 30106 4
1462 34733 3
1463 1942 5
1463 9884 1
1463 11497 3
1463 66480 6
1463 76515 2
1464 2201 4
1464 4415 7
1464 4596 3
1464 5254 4
1464 6529 5
1464 45166 2
1465 2710 3
1465 6225 10
1465 9309 10
1465 26141 3
1465 62560 2
1466 1782 10
1466 2523 7
1466 4384 7
1466 5128 4
1466 21615 4
1466 22058 1
1466 57907 4
1466 68982 9
1467 2312 2
1467 2592 10
1467 3338 9
1467 3836 1
1467 11340 5
1467 24409 7
1467 65004 9
1468 1532 8
1468 3815 6
1468 3972 8
1468 15656 8
1468 21385 10
1468 24895 5
1469 1946 9
1469 3411 3
1469 8723 3
1469 52867 1
1470 3034 5
1470 3486 7
1470 19170 3
1470 19781 7
1470 70262 7
1471 1869 10
1471 3179 8
1471 9052 2
1471 9374 10
1471 16022 3
1471 28648 4
1471 47161 9
1471 63966 4
1472 2354 4
1472 5597 2
1472 6741 3
1472 10166 6
1472 13180 7
1472 68711 2
1472 94520 2
1472 97656 7
1473 9403 10
1473 11005 6
1473 15189 3
1473 38733 10
1473 44091 8
1473 64190 10
1474 2233 9
1474 3324 5
1474 8378 8
1474 21113 8
1474 23398 7
1475 3622 4
1475 12461 10
1475 42403 10
1475 62174 3
1476 2362 7
1476 4952 10
1476 9239 9
1476 10863 4
1476 20757 7
1476 32280 10
1476 70530 5
1477 2319 8
1477 3190 10
1477 4907 5
1477 8814 5
1478 1611 7
1478 4734 6
1478 5169 2
1478 5395 8
1478 22725 10
1478 62105 1
1479 22145 7
1479 24804 9
1479 79273 3
1479 92507 6
1480 3876 10
1480 27224 5
1481 14502 10
1481 14826 2
1481 41224 2
1481 64159 5
1482 7235 8
1482 10877 9
1482 20688 9
1483 2234 5
1483 3475 1
1483 5501 6
1483 19630 6
1483 53870 10
1483 61620 3
1484 6365 4
1484 29056 10
1484 41820 3
1485 4831 1
1485 12806 3
1485 20733 5
1486 22492 9
1487 1554 3
1487 19397 7
1487 92942 1
1488 1865 5
1488 3980 4
1488 12222 8
1488 44172 3
1489 1671 2
1489 8289 1
1489 49420 1
1489 50784 9
1490 2687 5
1490 7426 5
1491 43521 8
1491 56586 6
1491 87299 10
1492 2111 8
1492 2549 8
1492 3105 1
1492 16819 6
1492 21075 8
1492 26466 6
1492 72608 5
1493 2160 9
1493 2414 1
1493 14273 8
1493 37250 10
1493 53624 6
1494 5722 6
1494 41994 5
1494 87271 3
1495 4860 3
1495 6802 6
1495 6912 6
1495 9769 7
1495 35475 6
1496 3738 2
1496 4132 3
1496 5029 5
1496 7234 9
1496 49985 1
1496 72972 1
1497 2193 6
1497 8881 9
1498 5073 8
1498 5192 5
1498 29286 10
1499 3015 6
1499 4210 10
1499 5014 8
1499 6306 1
1499 15361 8
1499 38342 8
1499 44496 6
1500 3733 2
1500 3996 4
1500 13220 4
1500 20327 3
1501 1613 3
1501 5170 5
1501 15028 9
1501 33439 1
1501 46881 8
1502 3505 1
1502 11483 4
1502 15097 5
1502 15264 7
1502 34480 3
1502 41268 4
1502 46720 1
1502 79302 3
1503 3328 5
1503 7890 1
1503 29297 2
1504 60879 1
1505 3950 4
1505 17612 7
1505 63075 8
1506 1740 3
1506 3254 1
1506 7847 10
1506 8059 6
1508 2267 9
1508 2635 5
1508 5004 5
1508 6404 4
1508 16112 4
1508 16868 2
1508 54581 2
1508 70676 1
1508 77631 4
1509 1652 9
1509 5042 9
1509 17843 5
1509 25208 4
1509 36611 2
1510 5162 1
1510 43265 4
1511 41644 9
1511 85633 3
1512 5464 4
1512 27808 9
1512 28814 9
1513 13905 4
1513 20487 2
1513 25965 1
1513 40431 1
1513 53943 5
1513 81838 7
1513 95585 1
1514 7609 4
1514 15817 6
1514 20781 6
1515 4400 6
1515 6740 10
1515 15386 1
1515 86774 1
1516 4441 9
1516 5670 6
1516 12375 10
1516 36676 2
1517 2663 7
1517 3372 4
1518 11851 5
1518 13652 7
1518 21476 4
1518 23929 7
1518 64760 1
1519 2036 1
1519 7474 1
1519 25787 7
1519 65871 10
1520 5262 6
1520 7613 7
1520 9076 1
1521 2048 6
1521 2194 4
1521 2716 3
1521 5181 8
1521 9627 9
1521 26041 5
1522 4025 2
1522 5796 3
1522 14385 7
1522 25687 8
1522 46701 5
1523 1637 3
1523 6388 7
1523 8008 2
1523 17953 10
1524 3594 5
1524 12403 8
1524 23687 1
1524 99827 1
1525 4226 10
1525 14087 1
1525 56222 2
1525 58850 5
1525 63352 3
1526 10586 4
1526 88709 2
1527 7425 8
1527 7522 2
1527 10035 7
1527 19427 5
1527 62476 2
1527 99761 8
1528 1736 3
1528 70928 9
1528 77379 10
1529 1892 3
1529 3773 4
1529 4638 8
1529 7111 1
1529 62740 5
1530 1752 6
1530 6680 10
1530 11207 2
1531 2613 1
1531 7334 9
1531 11987 10
1531 18259 3
1531 19544 4
1531 21756 6
1531 35259 5
1531 49916 8
1532 11460 2
1532 17543 9
1533 2175 10
1533 2493 10
1533 4666 1
1533 6341 2
1533 11553 4
1533 18503 7
1533 85148 5
1534 7987 3
1534 8554 4
1534 15936 6
1534 34430 6
1535 2173 8
1535 9773 10
1535 86909 1
1536 1545 7
1536 5054 8
1536 16452 10
1536 18289 4
1536 34130 2
1537 6604 4
1537 11369 2
1538 1874 3
1538 5924 10
1538 6074 5
1538 9253 3
1538 29197 3
1538 38486 10
1539 7785 6
1539 12448 1
1539 21652 8
1539 41990 8
1540 55378 7
1541 1580 1
1541 3058 10
1541 55787 10
1542 12087 4
1542 24077 8
1542 48829 9
1542 91504 10
1543 1914 9
1543 5932 8
1543 13200 6
1543 34553 2
1544 4331 7
1544 4665 6
1544 6920 2
1544 29856 7
1544 46117 1
1545 5116 4
1545 5652 5
1545 6766 6
1545 7212 6
1545 29493 2
1546 1686 8
1546 4480 4
1546 4725 2
1546 6474 7
1546 9533 8
1546 59457 4
1546 92924 8
1547 2281 8
1547 89993 1
1548 2768 1
1548 46649 1
1549 1973 7
1549 2356 10
1549 4540 7
1549 4715 5
1549 12212 4
1549 17765 4
1549 30472 5
1549 38684 8
1549 58030 6
1549 81476 3
1549 95913 9
1550 4660 4
1550 6730 7
1550 18776 8
1550 23493 8
1550 63884 10
1551 1635 5
1551 2171 8
1551 5524 5
1551 20706 8
1552 2017 5
1552 10788 5
1553 1920 6
1553 2378 9
1553 2409 6
1553 5945 8
1553 29751 8
1554 3055 3
1554 6119 8
1554 16271 5
1554 61923 8
1554 92425 4
1554 98480 7
1555 1904 7
1555 4318 1
1555 6090 3
1555 12704 5
1555 13270 10
1555 20004 3
1555 79735 5
1556 1850 6
1556 19160 10
1556 20243 3
1556 96930 2
1557 23355 3
1557 67735 8
1557 76544 4
1557 86906 2
1557 91451 9
1558 86935 7
1559 2771 4
1559 38174 1
1560 1950 10
1560 2033 5
1560 4604 5
1560 12115 2
1560 21879 4
1560 51187 7
1560 99074 10
1561 2164 4
1561 2515 4
1561 20214 8
1562 2072 3
1562 2136 1
1562 13322 4
1562 66397 8
1563 3515 9
1563 17528 3
1563 34036 5
1563 73045 4
1564 3681 10
1564 6778 2
1564 70623 3
1565 6864 7
1565 7223 2
1565 51406 4
1565 78077 4
1566 4670 4
1566 20789 9
1566 73195 10
1566 76725 3
1567 3023 1
1567 3666 8
1567 5280 1
1567 5349 8
1568 1809 9
1568 4936 3
1568 9421 4
1568 26210 7
1568 37578 8
1568 62614 10
1568 65346 3
1569 3112 6
1569 21388 9
1570 1728 4
1570 4779 5
1570 24399 8
1570 38200 7
1570 38569 2
1570 63799 2
1570 89043 1
1571 1875 6
1571 2528 6
1571 5224 8
1571 11034 3
1571 26754 5
1571 28527 4
1571 39397 10
1571 81355 4
1571 81520 6
1572 1963 10
1572 2025 3
1572 2541 5
1572 9415 9
1572 9655 10
1572 29471 6
1573 3110 8
1573 37648 5
1573 41749 9
1573 43478 8
1574 3792 5
1574 4702 9
1574 18851 4
1574 28210 7
1574 34948 6
1575 14538 10
1575 15419 1
1575 21547 3
1576 50765 9
1577 3047 6
1577 71600 6
1577 76383 3
1578 4170 9
1578 4561 2
1578 94900 4
1579 3091 6
1579 6358 10
1579 11711 7
1579 21387 2
1579 39864 2
1579 40621 4
1580 16801 2
1580 21893 1
1580 59142 10
1580 68616 6
1581 5468 10
1581 5626 6
1581 56773 5
1582 5068 1
1582 12068 10
1583 1729 7
1583 2474 5
1583 3001 10
1583 4442 6
1584 14886 5
1585 2612 5
1585 4398 1
1585 4585 2
1585 5017 1
1586 7289 8
1586 64869 4
1586 83255 4
1587 28653 10
1587 51646 1
1588 1685 2
1588 6062 5
1588 14959 9
1588 40872 10
1589 2662 3
1589 5152 9
1589 5373 2
1589 5442 6
1589 24938 3
1589 48787 7
1589 66651 7
1590 9690 2
1591 1977 6
1591 3737 7
1591 15911 3
1592 4657 4
1593 7323 9
1593 9233 3
1593 14098 9
1593 19627 2
1593 23655 8
1594 2975 5
1594 4078 10
1594 8885 9
1594 20518 9
1594 88436 6
1595 2099 4
1595 3051 1
1595 7244 8
1595 7799 2
1595 20573 7
1595 23423 5
1595 46651 4
1595 54840 2
1595 57722 7
1597 2534 3
1597 30307 8
1597 30359 8
1598 1606 9
1598 2190 6
1598 4121 1
1598 8846 2
1598 9483 9
1598 15710 7
1598 20360 1
1598 26015 8
1598 41010 9
1598 71146 5
1599 2030 3
1599 2808 1
1599 3131 8
1599 3187 7
1599 14512 4
1599 20966 3
1599 58305 5
1600 2149 4
1600 2624 3
1600 8212 7
1600 9528 10
1600 10649 8
1600 10719 4
1600 15628 4
1600 30346 10
1600 88638 8
1601 1980 4
1601 2185 3
1601 5521 6
1601 42892 2
1601 64413 10
1602 3359 9
1602 57726 5
1603 2122 7
1603 2790 7
1603 4277 3
1603 5911 1
1603 16515 4
1604 2326 2
1604 4087 3
1604 5617 2
1604 82390 6
1605 2169 2
1605 52439 5
1605 67022 9
1606 3495 9
1606 3563 2
1606 4388 8
1606 6263 3
1606 39662 1
1607 3406 1
1607 25363 8
1607 51288 3
1608 2286 3
1608 2851 10
1608 34526 8
1609 2638 1
1609 4797 7
1609 25646 7
1610 3859 3
1610 4710 10
1610 19009 1
1611 3383 10
1611 3536 1
1611 8480 7
1611 24690 10
1611 37345 6
1612 18778 3
1612 30794 10
1612 60876 7
1612 94622 4
1613 2413 5
1613 2889 5
1613 17436 5
1613 28956 4
1613 65559 2
1614 11440 3
1614 30450 10
1614 53541 2
1614 81955 1
1615 12689 9
1615 15017 10
1615 21723 8
1615 47634 8
1615 49819 7
1615 57974 6
1615 72437 9
1616 2562 6
1616 2884 9
1616 2993 4
1616 8237 5
1616 15636 9
1617 3576 5
1617 5595 9
1617 33934 6
1618 3256 3
1618 4289 7
1618 8498 5
1618 9298 6
1618 15188 8
1618 18609 10
1618 18743 1
1619 2994 1
1619 4432 8
1619 4857 6
1619 6642 8
1619 36441 2
1619 74511 10
1620 8683 1
1620 8966 2
1620 40494 6
1620 51454 9
1620 63756 5
1621 2000 4
1621 10966 2
1621 13132 10
1621 14301 9
1621 17837 6
1621 73471 5
1621 93521 4
1622 5531 2
1622 18917 8
1622 53970 8
1623 17307 3
1623 48144 3
1624 7934 9
1624 10929 8
1624 58188 6
1624 77843 7
1625 4808 6
1625 6411 7
1625 13625 5
1625 46280 5
1626 5441 2
1626 7808 9
1626 15977 2
1626 25715 10
1626 33096 6
1626 55862 6
1626 79541 5
1627 3562 3
1627 10037 3
1627 12576 6
1627 12628 2
1627 33425 7
1627 45157 4
1628 3007 8
1628 3725 1
1628 77626 9
1629 3687 1
1630 10580 3
1630 94741 2
1631 3722 7
1631 32753 7
1631 72564 10
1632 4357 7
1632 23202 10
1633 2180 1
1633 2658 6
1633 32932 3
1633 42983 1
1634 1792 3
1634 4636 2
1634 8398 1
1634 11194 9
1634 23167 1
1634 44851 4
1634 82098 6
1634 83144 2
1635 6458 9
1635 28289 3
1635 56519 8
1635 79388 8
1636 3128 6
1636 23210 3
1636 64107 6
1637 3479 1
1637 18211 8
1637 24178 8
1637 36693 9
1638 1693 10
1638 4699 2
1638 8191 6
1638 11413 7
1638 16665 7
1638 23270 5
1638 42497 4
1638 49544 10
1638 88269 7
1639 11633 4
1639 20683 3
1639 33178 4
1639 57681 6
1639 97259 8
1640 2297 1
1640 90444 6
1641 4619 1
1641 7602 2
1641 9226 7
1641 15553 5
1642 2144 8
1642 4420 9
1642 5673 8
1642 7897 4
1642 25499 3
1642 38006 8
1642 43532 10
1642 50138 9
1642 53662 2
1642 60411 6
1642 64183 9
1642 71545 2
1643 1698 7
1643 52036 5
1644 12706 2
1644 43101 7
1645 8157 7
1645 10819 5
1645 20839 8
1645 43085 3
1646 2130 2
1646 3117 8
1646 10661 7
1646 39476 2
1646 41220 8
1646 41545 6
1646 87333 6
1647 12447 5
1647 33478 1
1648 2805 6
1648 8220 1
1648 78091 3
1649 2726 10
1649 3233 1
1650 3484 5
1650 3496 8
1650 4184 2
1650 20474 5
1651 3221 2
1651 4213 5
1651 5717 10
1651 6285 4
1651 6369 1
1651 36862 10
1651 62975 5
1652 5276 1
1652 37763 8
1652 95193 3
1654 3631 3
1654 6826 2
1654 15596 5
1654 47546 3
1654 85611 2
1654 88869 8
1655 3374 5
1655 6881 8
1655 9817 9
1655 13629 7
1656 2405 6
1656 3219 10
1656 27833 7
1656 29295 9
1656 32825 9
1656 33601 6
1656 44651 10
1656 88913 4
1657 2357 10
1657 3930 10
1657 4554 3
1657 15920 6
1657 24752 1
1657 54400 10
1657 94202 8
1658 11640 5
1658 46829 10
1658 81466 9
1659 13381 7
1659 26537 5
1660 8342 8
1660 18588 4
1660 19424 3
1660 37347 8
1661 2696 10
1661 4105 2
1661 7094 6
1661 13623 8
1662 1889 4
1662 4329 8
1662 36212 1
1662 53748 7
1662 64825 6
1663 9029 1
1663 14141 6
1663 16306 2
1663 30607 5
1664 2622 7
1664 4446 4
1664 6407 5
1664 26554 1
1664 83197 7
1665 1688 6
1665 3394 6
1665 14961 9
1665 18569 5
1665 76761 3
1666 6059 9
1666 7016 10
1666 18601 1
1666 70171 7
1667 3226 2
1667 9862 8
1667 16174 4
1667 19282 7
1668 1899 9
1668 1929 10
1668 30961 4
1668 62287 9
1668 73730 8
1669 9706 6
1669 10675 6
1669 16842 3
1669 20423 8
1669 28213 2
1669 62340 5
1670 3626 8
1670 29850 8
1670 35142 2
1670 63571 5
1671 1762 9
1671 15816 3
1671 48035 6
1672 3609 8
1672 5140 1
1672 20991 4
1672 27276 7
1672 32538 7
1672 36102 1
1672 68807 3
1673 9747 5
1673 11790 7
1673 13406 4
1673 15742 9
1673 19998 9
1673 66600 5
1674 2397 6
1674 5841 1
1674 6012 1
1675 26111 10
1675 78626 9
1676 4664 8
1676 8198 10
1677 4338 5
1677 68980 1
1678 2304 1
1678 2394 3
1678 16927 4
1678 23942 2
1678 28450 5
1678 60288 1
1678 67166 8
1678 88376 1
1679 3521 4
1679 8146 5
1679 8758 3
1679 17722 7
1679 38961 2
1679 49989 2
1679 65543 1
1680 6931 3
1680 8280 4
1680 17972 8
1680 41941 10
1681 31086 3
1681 88760 4
1683 4503 7
1683 7385 8
1683 20691 1
1684 7722 1
1684 11357 1
1684 12890 10
1684 90655 2
1685 10010 4
1686 2053 4
1686 6489 6
1686 8094 8
1686 10886 4
1686 11631 9
1686 13424 3
1686 13702 5
1686 46116 4
1686 62055 9
1687 13164 1
1687 31004 5
1688 2830 3
1688 10624 8
1688 25215 3
1688 31741 10
1689 3283 7
1689 5031 1
1689 9661 9
1689 10591 10
1689 51773 3
1690 2448 4
1690 6863 10
1690 19031 3
1690 41286 2
1691 2091 3
1691 4832 7
1691 39992 3
1691 86405 8
1692 3235 5
1692 3902 7
1692 4961 10
1692 8069 10
1692 16486 10
1692 22025 1
1692 81079 3
1693 2184 2
1693 2688 3
1693 2694 2
1693 4174 5
1693 6156 5
1693 6674 4
1693 11472 8
1693 38688 7
1694 1718 4
1694 3945 2
1694 12085 7
1694 16867 8
1694 21082 7
1694 23915 8
1694 26443 1
1694 30575 8
1694 87873 2
1695 2183 6
1695 35162 2
1695 60557 4
1696 2055 8
1696 6816 9
1696 9900 10
1696 26514 10
1697 1749 8
1697 1872 3
1697 3276 4
1697 9756 9
1697 14057 8
1697 26209 8
1698 3081 5
1698 4300 7
1698 5494 8
1698 5808 6
1698 51395 5
1698 99223 8
1699 4566 6
1699 11730 10
1699 52003 3
1700 11174 4
1700 31931 10
1700 58955 9
1701 5070 4
1702 8936 10
1702 23900 6
1702 52644 7
1702 68084 3
1703 2038 2
1703 10125 7
1703 15052 4
1703 21589 10
1703 73738 5
1704 1983 4
1704 8154 10
1704 8397 1
1704 24710 2
1704 67604 9
1705 2408 7
1705 13025 6
1705 14530 8
1705 82472 2
1706 6361 10
1706 13790 4
1706 31375 10
1706 77818 3
1707 4760 2
1707 22212 3
1707 59135 4
1707 89839 6
1708 4891 7
1708 6511 5
1708 9341 1
1708 98236 3
1709 4222 7
1709 6078 2
1709 8631 4
1709 21391 8
1709 29187 2
1709 74470 1
1711 13682 5
1711 21139 8
1711 71070 2
1712 1733 7
1712 2316 7
1712 2914 8
1712 47858 5
1713 7170 9
1713 96344 3
1714 5758 1
1714 16715 2
1714 56465 9
1715 2644 9
1715 4241 3
1715 16044 9
1717 2569 5
1717 81762 8
1718 2601 10
1718 3329 3
1718 34898 6
1719 2126 3
1719 4055 7
1719 7001 4
1719 8844 9
1719 9234 8
1719 15988 3
1719 18706 6
1719 57154 6
1720 2108 5
1720 4016 6
1720 4863 9
1720 10172 9
1720 63045 10
1720 81449 7
1721 3856 1
1721 9216 5
1721 26923 6
1721 31316 10
1721 34354 6
1721 62968 5
1721 96345 8
1722 2227 2
1722 2608 4
1722 7927 5
1722 9577 1
1722 13480 9
1722 29953 10
1723 2003 5
1723 18009 3
1723 23985 4
1723 29420 6
1723 57964 8
1724 3556 5
1724 51996 4
1725 2317 8
1725 9255 10
1726 2402 3
1726 3693 5
1726 5080 1
1726 9348 4
1726 9880 9
1726 18269 4
1726 77782 10
1727 1755 3
1727 26577 6
1727 27126 5
1727 28724 7
1727 36722 6
1728 1916 9
1728 3217 4
1728 19042 7
1728 82104 4
1729 2343 8
1729 3104 9
1729 4165 9
1729 5530 8
1729 29462 9
1730 37082 10
1730 59881 1
1730 69243 10
1730 81569 4
1731 2112 9
1731 8566 2
1731 26821 10
1731 98487 1
1732 1974 4
1732 4033 10
1732 4192 6
1732 9268 9
1732 90292 5
1733 4846 7
1733 5234 1
1733 67252 3
1734 2107 3
1734 2225 8
1734 2374 3
1734 2996 6
1734 19464 3
1734 89466 6
1735 48150 8
1736 4024 3
1736 14318 1
1736 14742 2
1736 19876 2
1736 20167 9
1737 3194 9
1737 4915 1
1737 5999 5
1737 32324 5
1737 48664 1
1738 3004 10
1738 6956 8
1738 14133 5
1738 20062 5
1738 34863 8
1738 44841 7
1739 1877 1
1739 3781 3
1739 7476 7
1739 15369 8
1739 17359 5
1739 21282 1
1739 91371 3
1740 2135 6
1740 5742 1
1740 10448 6
1740 19243 5
1740 31522 8
1741 2235 8
1741 2530 6
1741 6294 9
1741 6870 1
1742 1834 9
1742 1951 9
1742 2209 8
1742 2336 3
1742 4411 9
1742 4632 5
1742 8271 2
1743 20862 5
1745 2892 8
1745 3183 7
1745 24042 1
1745 27526 2
1745 34636 6
1746 1769 2
1746 3046 9
1746 20315 5
1746 21820 3
1746 22426 1
1747 4763 8
1747 10353 5
1747 17127 10
1747 27283 1
1747 27951 4
1747 50090 2
1747 68230 6
1748 2849 9
1748 6675 4
1748 15653 2
1748 16652 2
1749 26227 6
1749 99754 8
1750 2439 10
1750 11764 7
1750 12301 2
1751 2006 4
1751 3703 9
1751 5935 8
1752 2713 10
1752 4926 4
1752 9532 1
1752 77869 1
1753 36048 6
1753 54978 5
1753 82152 8
1754 4801 5
1754 7759 7
1755 5767 6
1755 12184 10
1755 24370 5
1755 24889 4
1755 63932 4
1755 94059 3
1756 7761 2
1756 13782 3
1756 16674 6
1756 31456 2
1756 44229 10
1756 53827 6
1756 77344 5
1756 94117 1
1757 5631 3
1757 14132 7
1757 28976 8
1757 66183 8
1757 79172 9
1757 95118 4
1758 7322 1
1758 12949 6
1758 26811 2
1759 15180 5
1759 16344 4
1759 17487 9
1759 30680 7
1760 3928 3
1760 11350 2
1760 96972 10
1761 5277 9
1761 7653 1
1762 13077 10
1762 26136 6
1762 85111 6
1763 3343 8
1763 4724 1
1763 6429 5
1763 6848 3
1763 10906 5
1763 40493 7
1764 13794 7
1764 40027 2
1765 4791 3
1765 32980 3
1765 69673 9
1765 76261 3
1766 4595 6
1767 2679 5
1767 9249 3
1767 30489 4
1767 81712 1
1768 2288 8
1768 14701 9
1768 29897 5
1769 2269 1
1769 15926 4
1769 21640 7
1769 30696 6
1769 42948 5
1769 64339 1
1770 2899 2
1770 3409 1
1770 7593 4
1770 7671 2
1770 22181 2
1770 96127 10
1771 18422 1
1771 24992 4
1771 27182 6
1772 4106 6
1772 16105 9
1772 17560 7
