10000 9999
6515 8622 2
6515 9148 8
6520 8261 3
6522 7824 2
6526 8286 3
6530 7844 9
6533 7310 5
6536 7450 2
6537 7714 5
6538 7237 8
6542 9138 7
6545 9288 5
6547 8698 6
6547 9792 3
6549 8178 3
6552 7604 7
6553 9966 5
6555 6929 6
6555 7273 5
6555 8329 9
6558 6577 1
6567 8407 9
6568 9046 3
6574 9059 2
6575 7401 10
6578 7020 9
6579 7840 5
6582 7680 9
6583 9885 5
6592 8205 5
6597 9722 7
6598 8403 2
6600 9908 7
6601 7846 2
6602 6624 10
6607 8005 7
6607 9060 9
6609 8653 1
6610 9045 2
6612 7269 6
6613 6737 8
6614 8128 6
6616 7716 3
6621 9209 10
6624 7485 10
6627 7806 9
6632 6689 8
6632 8423 8
6632 8712 5
6634 7984 8
6634 8711 3
6640 7950 3
6644 6771 6
6645 8481 2
6647 8639 9
6650 8566 8
6653 9018 5
6655 8024 6
6655 9230 3
6656 9734 9
6657 9864 4
6658 7085 1
6659 8428 2
6659 9245 6
6660 7498 1
6665 7544 10
6666 7351 5
6667 8365 9
6670 9091 6
6672 8358 3
6674 7815 2
6675 8275 1
6682 8909 10
6684 6776 9
6685 9464 8
6686 7927 8
6686 8189 10
6688 8258 2
6689 9925 4
6695 9991 7
6697 7338 2
6698 7105 8
6699 8524 8
6700 7372 3
6703 9512 6
6707 7691 10
6711 6845 10
6714 7664 7
6718 6738 2
6719 8271 8
6720 9393 4
6722 8338 10
6726 7142 4
6732 7941 5
6732 8523 4
6735 7296 10
6735 8532 3
6737 7883 10
6741 8709 4
6750 8236 2
6753 9372 8
6755 7961 8
6755 8415 9
6756 7000 2
6757 6980 7
6762 8938 4
6771 7532 6
6772 8156 10
6773 6978 3
6773 7675 10
6783 8620 3
6784 7279 5
6785 7684 3
6788 9444 6
6790 8616 10
6791 7024 9
6791 9779 6
6792 7241 7
6793 8978 2
6794 7072 9
6796 6833 2
6796 8527 3
6800 7455 10
6803 7500 5
6804 7570 1
6805 7083 3
6806 9656 9
6807 8165 7
6807 9095 2
6815 8378 1
6816 8276 4
6820 7751 4
6823 7678 9
6823 8577 3
6827 8167 8
6828 7029 2
6831 9990 9
6833 6843 6
6834 9425 7
6838 6878 10
6839 6900 2
6840 9840 8
6841 7309 8
6841 7951 6
6842 7758 7
6848 7053 7
6848 7914 1
6849 6952 2
6849 8484 3
6850 8587 2
6850 9218 4
6856 7879 10
6860 6944 4
6863 7248 1
6863 8108 8
6873 8251 1
6878 8294 10
6881 7998 6
6881 8917 2
6886 8326 5
6889 8313 10
6891 8386 9
6891 8507 4
6892 7359 7
6893 7702 3
6895 8621 10
6910 9551 4
6915 8030 3
6915 9944 6
6918 8029 10
6920 7722 10
6920 9171 2
6920 9392 7
6922 8006 1
6922 8300 1
6929 8684 7
6930 8816 7
6930 9896 2
6934 8183 9
6936 9328 7
6939 7205 2
6944 8048 9
6948 9408 1
6949 7092 10
6949 7690 6
6954 8813 1
6967 9467 5
6968 7171 7
6971 7735 7
6973 7077 8
6974 8186 5
6977 9593 8
6979 7695 9
6981 7126 10
6984 7168 10
6990 8272 5
6993 8064 2
6996 8395 4
6996 8895 8
6997 7447 10
6997 7987 4
7001 7816 6
7003 8763 5
7003 9429 6
7004 8817 10
7005 8464 5
7005 8851 9
7007 8026 8
7009 7543 9
7011 9416 3
7016 8896 8
7021 7335 6
7025 8279 4
7028 9789 5
7038 8478 3
7040 9983 4
7045 9217 5
7046 8664 5
7046 9879 7
7048 9251 2
7053 7493 9
7053 8043 7
7056 7149 8
7057 9763 9
7061 8232 4
7062 9902 3
7068 9862 5
7074 7647 8
7076 9329 6
7081 7182 7
7085 9051 3
7088 8426 9
7090 7698 2
7095 8862 10
7096 7453 9
7096 8319 2
7097 7429 5
7101 9231 3
7103 7441 7
7103 8412 8
7107 8047 2
7112 9195 10
7117 8778 2
7120 8892 5
7127 8472 8
7134 7299 3
7137 8433 7
7139 9828 6
7142 8850 2
7145 8487 3
7147 8215 9
7148 7233 8
7152 9652 10
7155 7161 4
7155 9706 3
7156 8034 5
7157 7265 1
7159 9615 7
7160 8745 5
7162 9359 9
7174 9011 8
7178 8379 7
7181 7261 6
7186 9310 7
7188 9430 2
7192 7478 6
7192 9790 2
7194 8776 6
7196 7558 3
7197 7672 8
7198 9471 8
7198 9945 9
7199 7256 7
7201 9935 6
7207 9453 2
7209 9872 8
7212 9798 5
7218 7881 3
7228 7726 8
7228 8812 7
7230 8585 7
7232 9612 5
7233 7522 9
7233 9007 1
7237 9128 8
7241 7972 9
7241 8295 6
7242 7762 2
7242 7765 7
7248 8501 9
7252 7896 2
7260 7699 4
7265 7352 5
7267 7346 4
7267 8810 5
7270 8153 6
7276 9537 3
7279 7285 5
7287 9817 5
7290 9579 7
7292 7459 6
7293 8790 4
7293 9101 6
7297 9224 10
7298 9518 3
7299 8677 6
7302 8325 8
7302 9058 1
7303 9529 5
7306 9431 10
7309 9188 1
7314 7775 5
7315 9982 7
7319 7612 2
7328 9021 8
7331 9564 10
7332 8290 8
7334 8425 6
7334 9298 1
7335 9479 4
7337 9499 6
7340 7587 2
7345 9976 8
7349 9330 8
7351 8042 8
7354 7407 9
7356 7519 3
7359 9648 10
7360 7886 9
7361 7405 2
7367 8097 8
7367 9858 9
7370 8007 3
7372 8444 6
7373 9387 5
7374 7651 2
7374 8309 4
7375 9062 2
7376 9184 8
7377 9487 6
7378 9705 1
7379 9097 9
7380 9397 5
7381 8554 7
7388 7851 1
7390 8666 5
7396 7878 1
7399 7889 10
7406 7890 7
7407 7942 5
7410 9094 5
7414 7548 6
7414 8580 2
7417 9618 5
7422 9930 8
7427 7503 2
7428 8238 7
7433 7446 1
7435 9631 1
7439 8263 9
7451 7922 2
7457 8804 2
7458 9710 4
7460 9777 3
7462 8351 1
7463 7959 8
7465 7511 7
7472 8667 1
7472 8720 3
7474 8085 4
7474 8537 2
7477 8832 3
7477 9420 9
7481 8844 10
7488 9742 7
7489 8170 3
7491 8706 9
7494 8699 2
7501 7868 10
7502 9830 2
7504 7960 8
7515 8945 3
7515 8972 6
7516 8582 6
7520 9831 5
7523 7903 6
7523 8665 3
7528 8890 4
7528 9993 6
7529 8531 1
7533 8099 2
7536 9054 1
7537 8231 3
7537 8842 7
7539 7752 10
7545 8492 4
7552 7771 4
7554 7865 1
7555 8086 9
7556 9794 5
7572 9832 4
7574 8511 6
7581 8852 3
7588 7600 2
7598 8201 1
7598 8381 5
7602 8132 3
7605 8528 7
7610 8689 6
7612 9281 6
7618 8581 7
7641 7885 9
7642 7872 1
7642 7921 4
7647 8800 7
7650 7780 5
7654 8346 8
7656 9043 6
7663 8171 3
7669 9911 2
7670 9506 7
7673 7939 3
7673 7985 5
7673 8901 4
7677 9449 9
7679 7869 2
7680 9457 5
7681 7935 10
7684 8305 4
7685 9473 6
7686 9003 4
7687 8989 6
7689 9263 7
7690 8253 6
7698 9445 2
7712 9226 10
7713 8301 5
7715 8013 7
7715 9946 7
7718 8506 2
7722 7991 9
7724 9271 6
7728 7843 9
7729 9758 3
7730 8498 1
7732 9227 4
7733 8980 5
7744 8100 8
7745 9360 8
7746 8766 7
7746 9899 5
7750 9348 5
7754 9282 2
7755 7986 6
7758 8054 5
7764 8672 3
7779 8133 7
7781 8257 2
7783 9700 1
7784 8569 4
7786 8069 10
7788 9997 4
7792 8489 7
7799 9044 9
7804 8550 5
7805 9093 5
7806 8599 8
7807 8227 7
7808 8322 7
7808 9575 8
7812 8869 3
7817 7863 2
7826 8418 7
7830 9721 9
7831 9050 6
7834 8471 9
7836 8180 1
7838 8112 3
7849 8781 1
7868 9036 10
7881 8786 8
7883 8384 2
7886 9939 10
7887 9041 5
7888 9194 5
7901 8040 7
7903 9256 1
7906 8046 6
7917 9765 10
7922 8888 1
7923 7936 9
7925 8618 5
7928 8284 7
7928 8445 1
7933 8355 6
7945 8805 8
7947 9861 1
7948 9258 6
7961 8868 4
7968 8160 8
7968 8273 1
7969 8918 3
7969 9031 1
7971 9732 8
7990 8037 9
8002 9999 10
8014 9197 6
8021 8687 3
8032 8633 9
8040 8293 4
8043 8119 4
8062 9438 9
8064 9454 6
8066 8483 5
8070 8631 8
8070 9147 7
8071 8758 6
8072 9165 9
8075 8661 6
8075 8826 4
8078 8847 3
8080 9295 1
8088 9536 6
8091 9112 10
8094 8883 9
8104 8136 8
8111 9333 4
8111 9799 9
8116 8409 2
8119 8588 5
8122 8889 7
8125 8722 1
8134 8549 4
8137 9181 5
8141 9025 1
8144 9611 2
8149 9587 1
8153 8274 3
8159 8266 9
8165 8946 10
8167 8451 8
8173 8348 9
8174 8342 4
8182 8952 6
8183 9562 2
8186 8515 7
8192 9607 6
8197 9505 2
8202 9816 2
8205 9122 6
8215 9174 9
8221 9381 7
8223 8860 8
8225 9937 3
8233 9096 10
8233 9340 1
8234 9882 4
8236 8366 9
8238 9012 8
8241 8825 6
8246 8352 9
8264 8356 4
8269 8317 3
8269 8769 5
8278 9589 6
8280 8427 10
8285 9201 3
8287 8441 5
8291 8456 6
8294 9001 7
8295 9926 2
8302 8578 6
8304 9320 5
8305 9941 8
8316 8951 2
8317 8368 8
8328 8349 10
8331 8350 4
8348 9162 3
8363 9212 3
8366 8993 1
8386 9485 6
8391 9305 1
8396 8526 9
8407 9584 7
8411 8733 6
8417 8695 2
8421 9385 9
8426 9390 2
8428 8749 1
8435 9827 2
8437 9662 4
8438 9786 6
8443 8944 1
8454 8584 3
8455 8629 7
8456 9076 9
8465 8640 9
8487 9735 8
8489 9791 9
8491 9322 3
8493 8632 7
8495 9255 9
8500 9070 8
8504 9845 1
8509 9314 4
8511 8544 9
8518 8960 5
8529 9391 3
8537 9290 1
8538 9610 5
8542 8811 9
8551 9119 5
8556 9482 9
8567 9274 5
8569 8741 3
8573 8703 6
8581 9515 2
8583 9086 7
8590 9651 7
8597 8602 6
8605 9254 6
8632 9210 9
8635 9116 6
8649 8707 3
8655 9727 2
8661 9774 10
8683 9111 4
8688 8828 3
8694 9572 4
8695 9400 6
8696 8787 5
8702 9316 1
8711 9250 4
8718 9353 3
8724 9246 2
8733 9523 7
8759 9814 8
8760 9342 5
8779 9117 3
8784 9857 9
8791 8984 8
8794 9563 5
8795 9002 3
8809 9488 2
8820 8943 2
8821 9410 2
8829 9622 5
8834 9517 10
8851 9164 9
8856 9299 5
8864 8903 4
8870 9470 3
8893 9839 8
8896 9016 6
8905 9106 8
8916 9349 3
8921 8981 7
8947 9687 1
8964 9205 6
8969 9033 10
8969 9352 5
8993 9073 4
9018 9415 2
9040 9749 10
9071 9478 2
9074 9373 10
9085 9152 10
9097 9556 5
9100 9417 10
9100 9957 4
9101 9145 3
9120 9560 3
9135 9324 10
9161 9279 4
9165 9207 6
9167 9668 4
9178 9729 2
9181 9718 3
9184 9679 7
9189 9723 9
9204 9439 6
9218 9782 6
9219 9509 7
9219 9510 9
9249 9270 7
9256 9538 4
9260 9571 4
9324 9856 2
9326 9802 2
9341 9653 8
9364 9405 2
9389 9676 5
9411 9462 4
9432 9746 2
9435 9692 6
9438 9815 1
9441 9558 9
9449 9521 10
9490 9738 10
9495 9592 10
9534 9998 5
9545 9866 5
9557 9761 6
9560 9855 9
9565 9567 10
9567 9760 8
9580 9701 9
9629 9803 2
9633 9876 1
9635 9646 10
9639 9834 5
9686 9860 9
9692 9835 10
9695 9824 4
9735 9892 10
9737 9773 1
9818 9980 2
9847 9912 7
