10000 28500
2355 2891 9
2356 2853 1
2356 2947 8
2356 2627 6
2357 2910 3
2357 2849 10
2357 2501 7
2358 2552 9
2358 2644 6
2358 2878 8
2359 2645 8
2359 2651 4
2359 2965 2
2360 2996 3
2360 2925 10
2360 2829 6
2361 2547 6
2361 2509 10
2361 2846 1
2362 2674 5
2362 2998 4
2362 2705 8
2363 2791 3
2363 2698 2
2363 2751 4
2364 2919 8
2364 2672 5
2364 2550 7
2365 2771 2
2365 2955 4
2365 2602 4
2366 2599 8
2366 2786 1
2366 2883 8
2367 2951 1
2367 2549 5
2367 2940 6
2368 2796 5
2368 2953 4
2368 2701 1
2369 2521 1
2369 2736 4
2369 2812 1
2370 2561 10
2370 2641 1
2370 2603 5
2371 2934 6
2371 2801 3
2371 2906 9
2372 2900 9
2372 2891 1
2372 2805 6
2373 2896 9
2373 2792 7
2373 2690 4
2374 2887 2
2374 2546 8
2374 2622 5
2375 2507 9
2375 2766 1
2375 2890 8
2376 2609 6
2376 2823 6
2376 2733 4
2377 2804 7
2377 2554 5
2377 2563 6
2378 2820 7
2378 2790 3
2378 2703 8
2379 2511 8
2379 2669 5
2379 2566 7
2380 2587 6
2380 2811 6
2380 2954 5
2381 2753 6
2381 2763 8
2381 2672 7
2382 2930 8
2382 2633 2
2382 2562 4
2383 2523 6
2383 2542 9
2383 2639 7
2384 2936 2
2384 2620 4
2384 2733 7
2385 2836 8
2385 2980 3
2385 2708 6
2386 2668 2
2386 2934 2
2386 2833 3
2387 2818 2
2387 2716 9
2387 2815 3
2388 2980 3
2388 2879 4
2388 2693 10
2389 2777 4
2389 2537 6
2389 2542 1
2390 2521 7
2390 2525 8
2390 2829 3
2391 2577 3
2391 2660 2
2391 2755 2
2392 2570 2
2392 2969 4
2392 2680 8
2393 2815 3
2393 2891 8
2393 2880 4
2394 2669 3
2394 2509 6
2394 2562 1
2395 2692 5
2395 2769 5
2395 2760 7
2396 2574 7
2396 2639 3
2396 2521 10
2397 2639 8
2397 2515 1
2397 2549 4
2398 2829 1
2398 2536 7
2398 2956 5
2399 2964 1
2399 2670 10
2399 2748 10
2400 2770 2
2400 2540 10
2400 2928 4
2401 2568 8
2401 2820 8
2401 2731 7
2402 2601 6
2402 2723 1
2402 2634 4
2403 2617 7
2403 2756 8
2403 2807 5
2404 2885 10
2404 2642 10
2404 2701 3
2405 2571 5
2405 2645 9
2405 2604 6
2406 2772 4
2406 2884 8
2406 2606 9
2407 2590 7
2407 2568 10
2407 2806 5
2408 3000 9
2408 2696 10
2408 2843 1
2409 2708 9
2409 2541 5
2409 2967 1
2410 2563 8
2410 2720 10
2410 2564 3
2411 2777 4
2411 2583 8
2411 2876 1
2412 2875 3
2412 2815 8
2412 2698 9
2413 2729 2
2413 2607 6
2413 2626 6
2414 2525 3
2414 2648 4
2414 2782 6
2415 2731 8
2415 2630 9
2415 2864 7
2416 2828 1
2416 2806 4
2416 2557 10
2417 2948 10
2417 2787 4
2417 2585 10
2418 2931 5
2418 2783 2
2418 2935 2
2419 2940 8
2419 2960 1
2419 2912 9
2420 2923 6
2420 2506 8
2420 2842 5
2421 2641 7
2421 2565 5
2421 2969 1
2422 2826 1
2422 2895 7
2422 2811 5
2423 2893 5
2423 2760 5
2423 2691 1
2424 2934 2
2424 2562 9
2424 2807 8
2425 2999 4
2425 2891 7
2425 2776 6
2426 2702 4
2426 2952 8
2426 2517 4
2427 2774 1
2427 2788 2
2427 2959 7
2428 2584 5
2428 2669 6
2428 2785 8
2429 2590 7
2429 2681 3
2429 2742 3
2430 2984 2
2430 2863 7
2430 2581 4
2431 2807 6
2431 2865 1
2431 2531 2
2432 2713 9
2432 2842 9
2432 2664 4
2433 2674 1
2433 2652 5
2433 2651 4
2434 2528 3
2434 2756 6
2434 2850 7
2435 2595 3
2435 2641 3
2435 2752 1
2436 2525 10
2436 2553 6
2436 2774 6
2437 2510 10
2437 2559 10
2437 2835 3
2438 2903 9
2438 2643 6
2438 2796 6
2439 2807 5
2439 2712 2
2439 2837 9
2440 2763 5
2440 2865 4
2440 2617 1
2441 2938 3
2441 2882 6
2441 2933 7
2442 2890 1
2442 2790 9
2442 2753 5
2443 2797 8
2443 2887 1
2443 2818 8
2444 2788 8
2444 2518 7
2444 2671 9
2445 2590 7
2445 2974 5
2445 2793 2
2446 2749 5
2446 2506 8
2446 2685 8
2447 2732 6
2447 2580 6
2447 2581 9
2448 2852 3
2448 2730 1
2448 2576 9
2449 2618 8
2449 2621 7
2449 2557 10
2450 2676 2
2450 2963 5
2450 2937 2
2451 2942 5
2451 2625 1
2451 2730 6
2452 2708 8
2452 2673 6
2452 2928 10
2453 2788 7
2453 2659 2
2453 2524 10
2454 2862 4
2454 2600 2
2454 2898 5
2455 2896 3
2455 2581 6
2455 2952 3
2456 2569 2
2456 2945 3
2456 2876 1
2457 2824 4
2457 2656 5
2457 2956 3
2458 2697 9
2458 2677 2
2458 2950 6
2459 2805 8
2459 2632 7
2459 2559 4
2460 2820 8
2460 2938 9
2460 2583 2
2461 2667 7
2461 2801 4
2461 2633 9
2462 2773 8
2462 2797 1
2462 2780 3
2463 2756 8
2463 2982 8
2463 2834 2
2464 2646 6
2464 2673 10
2464 2916 2
2465 2960 5
2465 2523 7
2465 2822 3
2466 2777 8
2466 2674 5
2466 2806 4
2467 2863 1
2467 2521 6
2467 2567 9
2468 2570 4
2468 2797 2
2468 2982 6
2469 2785 4
2469 2868 9
2469 2985 3
2470 2883 8
2470 2861 6
2470 2788 5
2471 2913 1
2471 2840 5
2471 2898 7
2472 2777 10
2472 2687 4
2472 2546 8
2473 2967 2
2473 2957 9
2473 2724 2
2474 2992 8
2474 2624 10
2474 2806 5
2475 2855 6
2475 2829 8
2475 2840 1
2476 2871 9
2476 2754 9
2476 2838 4
2477 2609 9
2477 2869 9
2477 2663 3
2478 2953 3
2478 2706 9
2478 2864 9
2479 2515 5
2479 2862 6
2479 2731 1
2480 2850 8
2480 2651 2
2480 2758 7
2481 2992 3
2481 2585 2
2481 2713 5
2482 2521 7
2482 2564 9
2482 2946 4
2483 2879 10
2483 2920 8
2483 2564 6
2484 2879 2
2484 2630 10
2484 2615 10
2485 2843 7
2485 2838 5
2485 2604 6
2486 2719 5
2486 2839 6
2486 2741 4
2487 2768 1
2487 2708 4
2487 2859 6
2488 2927 7
2488 2596 8
2488 2844 3
2489 2942 6
2489 2752 2
2489 2662 8
2490 2853 8
2490 2743 7
2490 2680 5
2491 2941 9
2491 2702 7
2491 2673 3
2492 2698 3
2492 2781 10
2492 2823 5
2493 2918 10
2493 2585 7
2493 2607 10
2494 2983 6
2494 2917 10
2494 2978 8
2495 2882 8
2495 2954 5
2495 2604 10
2496 2642 1
2496 2731 7
2496 2907 1
2497 2958 4
2497 2927 1
2497 2993 6
2498 2708 3
2498 2986 1
2498 2626 5
2499 2623 9
2499 2861 9
2499 2651 4
2500 2854 8
2500 2634 5
2500 2505 3
2501 3467 10
2501 3259 2
2501 3427 9
2502 3344 9
2502 3219 3
2502 3431 2
2503 3143 8
2503 3363 7
2503 3424 3
2504 3151 9
2504 3279 10
2504 3026 3
2505 3480 5
2505 3444 9
2505 3015 4
2506 3193 4
2506 3040 4
2506 3018 4
2507 3420 2
2507 3218 10
2507 3324 3
2508 3491 5
2508 3417 9
2508 3343 5
2509 3180 3
2509 3099 7
2509 3114 2
2510 3007 4
2510 3169 7
2510 3030 1
2511 3455 9
2511 3144 1
2511 3437 6
2512 3152 10
2512 3064 5
2512 3224 8
2513 3067 2
2513 3495 3
2513 3121 2
2514 3177 1
2514 3178 3
2514 3281 2
2515 3139 9
2515 3310 5
2515 3016 2
2516 3351 10
2516 3470 7
2516 3022 3
2517 3204 5
2517 3284 4
2517 3068 2
2518 3248 1
2518 3055 8
2518 3407 8
2519 3182 10
2519 3335 9
2519 3105 9
2520 3206 2
2520 3354 3
2520 3310 6
2521 3324 2
2521 3074 2
2521 3032 10
2522 3262 3
2522 3054 7
2522 3028 5
2523 3433 2
2523 3058 7
2523 3046 7
2524 3145 3
2524 3457 7
2524 3077 3
2525 3093 7
2525 3281 8
2525 3472 5
2526 3039 6
2526 3235 3
2526 3466 4
2527 3329 5
2527 3424 10
2527 3147 7
2528 3155 7
2528 3274 9
2528 3141 6
2529 3157 10
2529 3078 1
2529 3329 5
2530 3317 6
2530 3157 6
2530 3454 7
2531 3010 6
2531 3307 4
2531 3290 7
2532 3206 2
2532 3382 4
2532 3393 1
2533 3066 8
2533 3015 9
2533 3479 5
2534 3351 3
2534 3489 2
2534 3233 4
2535 3025 7
2535 3202 9
2535 3155 8
2536 3279 6
2536 3331 3
2536 3235 9
2537 3348 3
2537 3400 2
2537 3293 9
2538 3155 7
2538 3404 8
2538 3480 4
2539 3103 2
2539 3354 7
2539 3224 8
2540 3427 7
2540 3085 8
2540 3130 8
2541 3198 10
2541 3022 1
2541 3295 6
2542 3087 3
2542 3162 1
2542 3432 3
2543 3124 4
2543 3300 3
2543 3249 9
2544 3086 1
2544 3118 10
2544 3477 5
2545 3224 9
2545 3211 1
2545 3112 2
2546 3128 5
2546 3260 6
2546 3093 3
2547 3097 3
2547 3267 4
2547 3173 3
2548 3112 8
2548 3311 4
2548 3398 9
2549 3385 7
2549 3345 8
2549 3147 3
2550 3110 9
2550 3003 4
2550 3346 9
2551 3482 1
2551 3229 8
2551 3456 5
2552 3131 8
2552 3314 9
2552 3484 3
2553 3004 7
2553 3165 4
2553 3329 1
2554 3116 7
2554 3474 8
2554 3043 9
2555 3152 3
2555 3150 5
2555 3035 8
2556 3143 9
2556 3223 7
2556 3317 4
2557 3443 1
2557 3461 3
2557 3449 8
2558 3044 1
2558 3428 8
2558 3487 10
2559 3264 5
2559 3072 7
2559 3142 1
2560 3321 9
2560 3104 8
2560 3447 1
2561 3474 1
2561 3327 9
2561 3481 2
2562 3424 6
2562 3496 6
2562 3112 7
2563 3045 6
2563 3331 7
2563 3256 5
2564 3308 1
2564 3179 5
2564 3297 6
2565 3424 5
2565 3145 10
2565 3490 8
2566 3391 6
2566 3078 5
2566 3396 9
2567 3011 3
2567 3320 10
2567 3453 4
2568 3173 7
2568 3456 9
2568 3153 3
2569 3004 8
2569 3480 6
2569 3273 6
2570 3094 2
2570 3051 3
2570 3450 3
2571 3265 1
2571 3238 9
2571 3500 10
2572 3381 7
2572 3428 10
2572 3154 6
2573 3427 10
2573 3229 6
2573 3373 4
2574 3346 9
2574 3309 10
2574 3301 9
2575 3460 3
2575 3219 10
2575 3288 7
2576 3469 6
2576 3241 5
2576 3147 9
2577 3152 8
2577 3301 2
2577 3366 10
2578 3139 5
2578 3196 8
2578 3337 8
2579 3438 2
2579 3376 4
2579 3342 7
2580 3471 1
2580 3029 10
2580 3177 1
2581 3016 9
2581 3275 2
2581 3254 5
2582 3317 8
2582 3247 4
2582 3388 8
2583 3332 9
2583 3085 7
2583 3432 7
2584 3491 4
2584 3089 1
2584 3238 5
2585 3375 7
2585 3245 5
2585 3285 5
2586 3312 10
2586 3083 3
2586 3043 6
2587 3099 4
2587 3322 3
2587 3450 9
2588 3469 7
2588 3437 6
2588 3482 7
2589 3353 8
2589 3352 4
2589 3471 10
2590 3424 2
2590 3156 4
2590 3292 9
2591 3376 10
2591 3275 9
2591 3331 8
2592 3005 3
2592 3447 10
2592 3238 9
2593 3241 4
2593 3285 8
2593 3415 2
2594 3278 4
2594 3354 5
2594 3136 1
2595 3268 1
2595 3345 5
2595 3114 4
2596 3279 8
2596 3130 6
2596 3223 9
2597 3458 10
2597 3037 1
2597 3091 5
2598 3426 8
2598 3292 1
2598 3313 4
2599 3379 5
2599 3070 2
2599 3082 8
2600 3256 7
2600 3420 7
2600 3486 3
2601 3241 4
2601 3349 6
2601 3235 9
2602 3498 4
2602 3408 6
2602 3277 9
2603 3485 9
2603 3253 1
2603 3351 5
2604 3179 7
2604 3094 7
2604 3256 7
2605 3356 6
2605 3157 9
2605 3218 3
2606 3020 8
2606 3074 8
2606 3377 3
2607 3345 7
2607 3101 9
2607 3369 8
2608 3129 10
2608 3168 10
2608 3255 5
2609 3241 9
2609 3021 5
2609 3397 5
2610 3141 6
2610 3053 4
2610 3375 1
2611 3438 10
2611 3087 5
2611 3072 9
2612 3141 3
2612 3231 7
2612 3160 10
2613 3195 8
2613 3197 4
2613 3223 9
2614 3235 10
2614 3463 10
2614 3296 9
2615 3070 6
2615 3136 4
2615 3428 5
2616 3016 4
2616 3037 6
2616 3474 2
2617 3106 4
2617 3207 6
2617 3099 7
2618 3212 4
2618 3138 5
2618 3268 4
2619 3275 9
2619 3158 9
2619 3057 7
2620 3095 1
2620 3285 8
2620 3269 5
2621 3191 4
2621 3269 4
2621 3469 8
2622 3073 9
2622 3219 2
2622 3473 3
2623 3333 10
2623 3049 7
2623 3151 2
2624 3363 4
2624 3349 9
2624 3473 1
2625 3237 7
2625 3329 1
2625 3191 10
2626 3359 1
2626 3238 6
2626 3253 7
2627 3173 4
2627 3315 7
2627 3293 4
2628 3183 6
2628 3327 8
2628 3307 7
2629 3239 3
2629 3310 6
2629 3477 1
2630 3433 6
2630 3024 10
2630 3071 8
2631 3235 1
2631 3277 1
2631 3463 7
2632 3274 8
2632 3215 5
2632 3130 1
2633 3351 1
2633 3111 3
2633 3473 2
2634 3449 1
2634 3141 7
2634 3253 1
2635 3405 9
2635 3110 1
2635 3326 10
2636 3022 10
2636 3459 5
2636 3496 6
2637 3059 9
2637 3186 7
2637 3466 5
2638 3227 7
2638 3437 8
2638 3143 5
2639 3224 5
2639 3052 8
2639 3080 5
2640 3334 10
2640 3156 4
2640 3194 3
2641 3125 8
2641 3196 4
2641 3294 6
2642 3145 1
2642 3231 6
2642 3294 7
2643 3080 6
2643 3487 3
2643 3464 10
2644 3489 4
2644 3278 6
2644 3173 3
2645 3430 7
2645 3144 6
2645 3466 2
2646 3205 2
2646 3112 5
2646 3298 8
2647 3044 1
2647 3145 10
2647 3470 5
2648 3008 2
2648 3044 1
2648 3473 5
2649 3299 1
2649 3447 10
2649 3482 8
2650 3088 9
2650 3037 6
2650 3376 9
2651 3217 6
2651 3074 8
2651 3166 7
2652 3104 2
2652 3366 7
2652 3383 5
2653 3125 4
2653 3180 1
2653 3332 3
2654 3466 2
2654 3375 8
2654 3117 6
2655 3221 10
2655 3348 4
2655 3206 10
2656 3078 8
2656 3188 1
2656 3441 10
2657 3469 9
2657 3059 6
2657 3218 2
2658 3426 8
2658 3159 5
2658 3491 2
2659 3038 1
2659 3235 5
2659 3178 4
2660 3159 3
2660 3188 7
2660 3175 10
2661 3424 3
2661 3022 4
2661 3111 8
2662 3290 8
2662 3068 3
2662 3245 1
2663 3253 9
2663 3064 8
2663 3017 3
2664 3232 3
2664 3101 10
2664 3240 8
2665 3452 2
2665 3195 9
2665 3283 3
2666 3499 10
2666 3257 3
2666 3045 8
2667 3254 6
2667 3016 1
2667 3146 10
2668 3380 1
2668 3092 7
2668 3436 2
2669 3034 5
2669 3080 3
2669 3114 5
2670 3434 3
2670 3352 1
2670 3073 9
2671 3233 6
2671 3460 1
2671 3064 10
2672 3307 7
2672 3400 10
2672 3235 7
2673 3340 8
2673 3159 5
2673 3144 3
2674 3395 8
2674 3352 3
2674 3030 7
2675 3074 2
2675 3130 8
2675 3128 7
2676 3443 9
2676 3018 8
2676 3470 9
2677 3134 7
2677 3316 8
2677 3132 1
2678 3374 10
2678 3358 2
2678 3293 5
2679 3027 1
2679 3301 1
2679 3406 7
2680 3193 4
2680 3051 5
2680 3046 5
2681 3038 2
2681 3426 8
2681 3314 9
2682 3297 2
2682 3076 10
2682 3271 7
2683 3293 4
2683 3058 6
2683 3385 3
2684 3205 1
2684 3359 4
2684 3406 8
2685 3463 9
2685 3294 6
2685 3458 4
2686 3394 5
2686 3313 3
2686 3072 1
2687 3086 4
2687 3050 5
2687 3385 4
2688 3154 5
2688 3456 1
2688 3249 9
2689 3073 9
2689 3407 2
2689 3330 5
2690 3428 1
2690 3309 8
2690 3372 6
2691 3063 7
2691 3389 9
2691 3112 7
2692 3029 2
2692 3424 1
2692 3128 3
2693 3476 10
2693 3482 6
2693 3215 2
2694 3245 9
2694 3238 4
2694 3436 6
2695 3226 2
2695 3358 5
2695 3210 9
2696 3047 7
2696 3259 10
2696 3391 7
2697 3376 10
2697 3223 8
2697 3192 7
2698 3488 6
2698 3490 8
2698 3260 10
2699 3006 1
2699 3497 4
2699 3311 6
2700 3382 8
2700 3368 9
2700 3085 3
2701 3014 1
2701 3371 7
2701 3106 7
2702 3003 10
2702 3042 2
2702 3219 8
2703 3445 10
2703 3254 4
2703 3027 7
2704 3181 7
2704 3223 9
2704 3206 9
2705 3484 8
2705 3302 6
2705 3463 10
2706 3480 10
2706 3026 3
2706 3007 7
2707 3013 1
2707 3403 5
2707 3149 6
2708 3260 2
2708 3129 10
2708 3005 4
2709 3142 7
2709 3320 6
2709 3222 4
2710 3268 10
2710 3191 9
2710 3283 9
2711 3390 9
2711 3447 2
2711 3487 1
2712 3261 4
2712 3301 3
2712 3294 8
2713 3257 7
2713 3334 2
2713 3067 7
2714 3061 7
2714 3165 9
2714 3194 2
2715 3245 10
2715 3060 7
2715 3317 8
2716 3145 3
2716 3082 7
2716 3119 7
2717 3065 4
2717 3236 7
2717 3319 1
2718 3442 8
2718 3350 9
2718 3345 2
2719 3204 10
2719 3487 4
2719 3207 2
2720 3288 3
2720 3014 2
2720 3133 8
2721 3288 3
2721 3250 4
2721 3139 10
2722 3165 6
2722 3403 4
2722 3131 7
2723 3468 8
2723 3490 10
2723 3478 3
2724 3238 10
2724 3014 5
2724 3187 9
2725 3490 4
2725 3178 1
2725 3012 7
2726 3248 9
2726 3231 5
2726 3027 7
2727 3184 8
2727 3200 10
2727 3126 6
2728 3099 5
2728 3113 7
2728 3011 6
2729 3379 9
2729 3109 2
2729 3468 3
2730 3081 5
2730 3075 2
2730 3339 6
2731 3352 10
2731 3068 8
2731 3032 7
2732 3176 6
2732 3185 2
2732 3005 10
2733 3166 2
2733 3116 10
2733 3119 10
2734 3170 4
2734 3303 9
2734 3109 2
2735 3135 7
2735 3448 1
2735 3267 9
2736 3393 7
2736 3242 1
2736 3084 5
2737 3294 9
2737 3438 2
2737 3210 6
2738 3135 1
2738 3399 10
2738 3117 10
2739 3445 2
2739 3369 1
2739 3134 4
2740 3016 2
2740 3433 4
2740 3352 10
2741 3235 2
2741 3069 1
2741 3495 7
2742 3026 1
2742 3499 5
2742 3246 9
2743 3312 6
2743 3064 8
2743 3445 3
2744 3020 3
2744 3082 4
2744 3325 1
2745 3062 3
2745 3145 8
2745 3178 1
2746 3445 3
2746 3281 5
2746 3437 9
2747 3043 9
2747 3248 6
2747 3495 8
2748 3187 8
2748 3315 3
2748 3112 2
2749 3088 5
2749 3389 2
2749 3222 10
2750 3383 3
2750 3075 2
2750 3315 7
2751 3134 8
2751 3273 6
2751 3400 7
2752 3484 6
2752 3420 1
2752 3481 10
2753 3046 1
2753 3466 6
2753 3457 6
2754 3074 1
2754 3447 3
2754 3144 7
2755 3002 6
2755 3242 4
2755 3106 8
2756 3437 5
2756 3038 8
2756 3151 2
2757 3062 4
2757 3082 8
2757 3498 4
2758 3134 4
2758 3318 5
2758 3140 6
2759 3420 2
2759 3216 9
2759 3349 3
2760 3361 8
2760 3451 4
2760 3078 3
2761 3261 10
2761 3022 5
2761 3091 1
2762 3159 5
2762 3144 7
2762 3021 2
2763 3190 8
2763 3373 9
2763 3059 7
2764 3077 9
2764 3060 7
2764 3206 8
2765 3327 6
2765 3319 10
2765 3257 9
2766 3027 4
2766 3165 2
2766 3209 1
2767 3471 9
2767 3366 4
2767 3021 6
2768 3240 1
2768 3250 3
2768 3497 8
2769 3180 2
2769 3310 6
2769 3266 4
2770 3183 2
2770 3280 7
2770 3123 4
2771 3491 2
2771 3402 10
2771 3489 8
2772 3211 5
2772 3146 1
2772 3360 3
2773 3401 5
2773 3337 2
2773 3222 6
2774 3049 1
2774 3454 9
2774 3476 1
2775 3364 3
2775 3378 6
2775 3345 7
2776 3051 1
2776 3105 10
2776 3382 10
2777 3307 9
2777 3333 1
2777 3405 6
2778 3006 5
2778 3196 6
2778 3429 4
2779 3418 10
2779 3374 5
2779 3485 10
2780 3388 4
2780 3131 5
2780 3337 9
2781 3019 9
2781 3492 6
2781 3147 8
2782 3016 1
2782 3384 5
2782 3444 6
2783 3444 6
2783 3078 5
2783 3208 10
2784 3257 5
2784 3499 1
2784 3108 6
2785 3147 9
2785 3077 7
2785 3378 5
2786 3118 8
2786 3288 8
2786 3388 8
2787 3153 1
2787 3289 5
2787 3233 2
2788 3072 7
2788 3344 6
2788 3096 2
2789 3494 2
2789 3119 2
2789 3055 6
2790 3213 3
2790 3371 2
2790 3336 4
2791 3166 4
2791 3429 6
2791 3041 3
2792 3434 4
2792 3470 9
2792 3290 3
2793 3396 7
2793 3262 1
2793 3011 9
2794 3370 5
2794 3322 9
2794 3273 6
2795 3215 10
2795 3494 5
2795 3444 10
2796 3172 9
2796 3349 1
2796 3410 3
2797 3220 4
2797 3247 1
2797 3447 5
2798 3128 10
2798 3344 10
2798 3175 1
2799 3008 2
2799 3070 10
2799 3340 3
2800 3050 7
2800 3116 8
2800 3336 8
2801 3476 9
2801 3135 9
2801 3432 10
2802 3173 9
2802 3436 6
2802 3197 3
2803 3450 8
2803 3141 1
2803 3387 1
2804 3213 8
2804 3066 3
2804 3296 4
2805 3187 10
2805 3171 10
2805 3169 4
2806 3177 4
2806 3211 5
2806 3153 5
2807 3363 9
2807 3166 10
2807 3217 8
2808 3092 7
2808 3110 9
2808 3439 6
2809 3013 7
2809 3380 8
2809 3281 3
2810 3490 2
2810 3051 5
2810 3293 3
2811 3470 5
2811 3434 5
2811 3128 1
2812 3276 2
2812 3458 9
2812 3159 4
2813 3395 6
2813 3354 1
2813 3131 6
2814 3303 7
2814 3352 10
2814 3028 7
2815 3293 6
2815 3128 4
2815 3322 8
2816 3152 3
2816 3339 1
2816 3012 7
2817 3317 9
2817 3126 2
2817 3368 10
2818 3189 5
2818 3333 8
2818 3104 2
2819 3200 7
2819 3009 1
2819 3298 6
2820 3305 5
2820 3215 8
2820 3051 2
2821 3110 1
2821 3386 5
2821 3169 6
2822 3260 6
2822 3352 5
2822 3004 8
2823 3445 9
2823 3449 10
2823 3203 6
2824 3407 1
2824 3427 2
2824 3442 1
2825 3076 6
2825 3493 1
2825 3163 4
2826 3250 1
2826 3447 6
2826 3129 1
2827 3241 4
2827 3153 6
2827 3481 4
2828 3132 4
2828 3249 8
2828 3151 10
2829 3330 6
2829 3334 2
2829 3010 8
2830 3281 1
2830 3074 1
2830 3160 3
2831 3449 4
2831 3240 2
2831 3489 10
2832 3228 5
2832 3140 8
2832 3091 3
2833 3339 7
2833 3088 4
2833 3329 6
2834 3058 2
2834 3121 2
2834 3012 2
2835 3364 9
2835 3327 6
2835 3101 5
2836 3248 4
2836 3462 2
2836 3172 4
2837 3043 4
2837 3323 10
2837 3151 6
2838 3046 3
2838 3273 9
2838 3090 9
2839 3451 7
2839 3339 6
2839 3330 7
2840 3015 9
2840 3038 2
2840 3133 7
2841 3069 4
2841 3443 3
2841 3429 6
2842 3254 9
2842 3072 3
2842 3031 2
2843 3142 4
2843 3396 3
2843 3475 4
2844 3281 3
2844 3126 5
2844 3064 5
2845 3174 5
2845 3312 7
2845 3293 8
2846 3300 1
2846 3159 7
2846 3466 4
2847 3353 10
2847 3474 10
2847 3127 7
2848 3209 4
2848 3257 5
2848 3237 2
2849 3188 9
2849 3262 10
2849 3295 2
2850 3275 6
2850 3191 1
2850 3072 4
2851 3401 9
2851 3406 9
2851 3491 7
2852 3103 4
2852 3130 8
2852 3164 10
2853 3096 9
2853 3206 6
2853 3125 8
2854 3031 7
2854 3357 6
2854 3246 9
2855 3073 10
2855 3394 10
2855 3499 7
2856 3201 3
2856 3433 3
2856 3150 10
2857 3087 3
2857 3104 9
2857 3028 6
2858 3366 4
2858 3327 2
2858 3283 8
2859 3140 3
2859 3399 5
2859 3072 10
2860 3455 5
2860 3146 5
2860 3300 7
2861 3197 10
2861 3083 9
2861 3069 6
2862 3316 5
2862 3247 4
2862 3020 8
2863 3089 7
2863 3246 1
2863 3270 8
2864 3309 10
2864 3034 6
2864 3125 10
2865 3322 7
2865 3009 6
2865 3073 8
2866 3165 10
2866 3355 8
2866 3063 4
2867 3426 3
2867 3077 10
2867 3372 1
2868 3125 5
2868 3469 4
2868 3142 4
2869 3245 3
2869 3264 5
2869 3025 2
2870 3077 10
2870 3494 8
2870 3335 2
2871 3482 7
2871 3050 1
2871 3106 8
2872 3391 1
2872 3227 6
2872 3364 7
2873 3457 7
2873 3350 2
2873 3176 9
2874 3431 8
2874 3025 3
2874 3427 1
2875 3362 6
2875 3091 6
2875 3268 5
2876 3049 5
2876 3113 7
2876 3332 8
2877 3364 2
2877 3451 1
2877 3051 7
2878 3273 7
2878 3225 5
2878 3477 2
2879 3183 7
2879 3016 10
2879 3002 9
2880 3420 4
2880 3182 9
2880 3094 7
2881 3274 10
2881 3219 9
2881 3498 5
2882 3281 3
2882 3352 5
2882 3423 8
2883 3166 6
2883 3313 4
2883 3446 9
2884 3329 2
2884 3047 1
2884 3124 3
2885 3409 6
2885 3336 8
2885 3386 7
2886 3300 10
2886 3226 8
2886 3191 10
2887 3109 1
2887 3364 1
2887 3051 4
2888 3393 6
2888 3276 8
2888 3293 3
2889 3478 7
2889 3310 2
2889 3410 5
2890 3291 5
2890 3250 10
2890 3052 3
2891 3411 2
2891 3102 1
2891 3487 2
2892 3165 4
2892 3005 5
2892 3278 1
2893 3465 2
2893 3180 1
2893 3115 7
2894 3390 6
2894 3165 7
2894 3060 9
2895 3364 8
2895 3496 10
2895 3113 9
2896 3162 4
2896 3194 9
2896 3065 3
2897 3434 9
2897 3455 1
2897 3365 7
2898 3005 6
2898 3185 5
2898 3436 6
2899 3379 8
2899 3153 2
2899 3170 9
2900 3057 10
2900 3413 8
2900 3240 10
2901 3421 9
2901 3285 10
2901 3337 10
2902 3420 4
2902 3264 3
2902 3321 8
2903 3161 5
2903 3499 8
2903 3379 9
2904 3273 7
2904 3211 2
2904 3358 4
2905 3107 7
2905 3235 8
2905 3040 9
2906 3175 1
2906 3307 5
2906 3145 7
2907 3458 8
2907 3367 1
2907 3334 4
2908 3376 2
2908 3014 7
2908 3106 10
2909 3328 8
2909 3010 4
2909 3094 1
2910 3313 8
2910 3374 10
2910 3185 2
2911 3204 3
2911 3305 9
2911 3017 9
2912 3051 6
2912 3380 6
2912 3137 7
2913 3412 8
2913 3096 5
2913 3322 3
2914 3116 7
2914 3082 2
2914 3463 7
2915 3357 7
2915 3281 3
2915 3381 6
2916 3019 9
2916 3066 7
2916 3451 1
2917 3430 7
2917 3114 9
2917 3227 4
2918 3394 8
2918 3409 8
2918 3229 9
2919 3348 3
2919 3351 1
2919 3032 3
2920 3213 7
2920 3407 2
2920 3231 10
2921 3172 1
2921 3346 8
2921 3260 2
2922 3240 2
2922 3403 10
2922 3175 3
2923 3371 8
2923 3039 5
2923 3287 6
2924 3392 6
2924 3339 4
2924 3298 9
2925 3079 1
2925 3020 2
2925 3472 9
2926 3384 7
2926 3334 10
2926 3143 8
2927 3153 1
2927 3143 6
2927 3207 6
2928 3013 5
2928 3488 3
2928 3038 2
2929 3123 7
2929 3460 6
2929 3098 6
2930 3238 6
2930 3424 1
2930 3381 4
2931 3363 5
2931 3401 7
2931 3381 4
2932 3030 1
2932 3137 2
2932 3064 2
2933 3039 3
2933 3498 7
2933 3413 9
2934 3127 6
2934 3332 1
2934 3288 5
2935 3040 8
2935 3422 5
2935 3100 8
2936 3222 7
2936 3110 1
2936 3062 5
2937 3092 3
2937 3142 6
2937 3273 7
2938 3235 5
2938 3133 2
